1038090753,"{'1038090655', '5151066466', '1504021290'}"
1504021290,"{'2796681397', '1038090753'}"
2796681397,"{'1504021290', '2796681378'}"
2796681378,"{'2796681397', '991190884'}"
991190884,"{'2796681369', '276836427', '2796681378'}"
2476197679,"{'994566633', '276848886'}"
994566633,"{'5151093451', '2476197679'}"
5151093451,"{'994566633', '994566629'}"
994566629,"{'5151093451', '2149898290'}"
2149898290,"{'2142100054', '994566629'}"
2142100054,"{'2149898290', '2149895501'}"
2149895501,"{'2142100054', '2149895502'}"
2149895502,"{'762208609', '2149895501'}"
762208609,"{'2149895502', '2149895498'}"
2149895498,"{'762208609', '2142097359'}"
2142097359,{'2149895498'}
277280888,{'277280889'}
277280889,"{'277280890', '277280888'}"
277280890,"{'277280891', '277280889'}"
277280891,"{'277280892', '277280890'}"
277280892,"{'990183433', '277280891', '661219285'}"
1157138523,"{'1382007174', '1157138525', '277645434'}"
1157138525,"{'1157138523', '1157138516'}"
1157138516,"{'1157138526', '1157138525'}"
1157138526,"{'1157138528', '1157138516'}"
1157138528,"{'1157138527', '1157138526'}"
1157138527,"{'1157138521', '1157138528'}"
1157138521,"{'1157138527', '1157138519'}"
1157138519,"{'1157138521', '1157138517'}"
1157138517,"{'1157138515', '1157138530', '1157138519', '2397979754'}"
277645459,"{'3571727651', '3571727645', '3571727640', '2396465477'}"
3571727651,"{'671899235', '277645459'}"
671899235,"{'3571727651', '671899323'}"
671899323,"{'671899235', '2396465482'}"
2396465482,"{'671899323', '1156358493'}"
1156358493,"{'279698317', '2396465482'}"
279698317,"{'1156358493', '1156358522', '1156358495', '1156358505'}"
1562761773,"{'3698164760', '914760513', '279698126', '2598876563', '1839799018', '1839799019'}"
279698126,"{'279698138', '1562761773', '3698164766', '1839799016'}"
279698138,"{'279698126', '3698164767'}"
3698164767,"{'279698138', '914760476'}"
914760476,"{'277645460', '3698164767'}"
277645460,"{'1062467651', '914760476'}"
253889547,"{'253889546', '1060770966'}"
1382007174,"{'1157138523', '645175923'}"
645175923,"{'645175880', '1382007174'}"
645175880,"{'645175881', '645175923'}"
645175881,"{'645175880', '305874726'}"
305874726,"{'2397978339', '645175881'}"
2397978339,"{'1382007009', '305874726'}"
1382007009,"{'1241081564', '2397978339'}"
1241081564,"{'1382007009', '705800717'}"
705800717,"{'1241081564', '820268080'}"
820268080,"{'705800717', '1156358500', '705800716', '1156358489', '1156358502'}"
277646061,"{'738544884', '277646062', '738544906'}"
738544906,"{'277646061', '277646075'}"
277646075,"{'738544881', '738545083', '738544906'}"
544376004,"{'4455184216', '1349034485', '4455184199'}"
1349034485,"{'1349034498', '544376004'}"
1349034498,"{'1349034485', '1349034508'}"
1349034508,"{'727353592', '1349034498'}"
727353592,"{'1112586534', '1349034508'}"
277645435,"{'705784871', '2397978349', '705784907'}"
2397978349,"{'277918780', '277645435'}"
277918780,"{'2397978348', '2397978349', '2397978351'}"
277646090,"{'277918786', '1183457121', '2604504955'}"
1183457121,"{'1183458701', '277646090'}"
1183458701,"{'1183457121', '1183457835'}"
1183457835,"{'1183458701', '1183457327'}"
1183457327,"{'1183457756', '1183457835'}"
1183457756,"{'1183457327', '1183458803'}"
1183458803,"{'1183457810', '1183457756'}"
1183457810,"{'277918785', '1183458803'}"
277918785,"{'1183457810', '1183457028'}"
252703751,"{'1839799012', '1839799011', '5119588823', '3698164758'}"
5119588823,"{'1562798972', '252703751'}"
1562798972,"{'5119588823', '279698802'}"
279698802,"{'1562798972', '4506229324'}"
4506229324,"{'279698802', '3345950397'}"
3345950397,"{'277750596', '4506229324'}"
277750596,"{'3345949488', '1577185919', '3345950397', '1577185939'}"
277918784,"{'1531048475', '1383073906', '1383073889'}"
1531048475,"{'277918784', '1531048480'}"
1531048480,"{'1531048475', '1531048482'}"
1531048482,"{'1531048480', '1531048486'}"
1531048486,"{'1534115205', '1531048482'}"
1534115205,"{'1154484577', '1531048486'}"
1154484577,"{'252702693', '1534115205'}"
252702693,"{'1154484711', '252621927', '1154484577', '1154484641'}"
738544976,"{'1183458787', '738545068', '738544904'}"
1183458787,"{'738544976', '1183458416'}"
1183458416,"{'1183458787', '1183458004'}"
1183458004,"{'1183458416', '3975209712'}"
3975209712,"{'1183456874', '1183458004'}"
1183456874,"{'3975209373', '3975209712'}"
3975209373,"{'1183456874', '1183457134'}"
1183457134,"{'3975209373', '1183458127'}"
1183458127,"{'3975209385', '1183457134'}"
3975209385,"{'277918786', '1183458127'}"
277918786,"{'3975209385', '277646090'}"
673059034,"{'277645456', '3571703270'}"
3571703270,"{'305874747', '673059034'}"
305874747,"{'3571703270', '3571703272', '570742366'}"
570742366,"{'305874747', '283673482'}"
283673482,"{'570742346', '3571703282', '570742366'}"
570742346,"{'678255299', '283673482'}"
678255299,"{'1654251841', '570742346'}"
1654251841,"{'678255299', '705773525'}"
705773525,"{'3847122584', '1654251841'}"
3847122584,"{'305874739', '705773525'}"
305874739,"{'3847122584', '2349395913'}"
277921413,"{'1347056462', '1347056487', '688224256'}"
1347056462,"{'277921413', '1347056431'}"
1347056431,"{'1347056462', '688224252'}"
688224252,"{'1347056362', '1089186838', '1347056431'}"
1060770966,"{'253889547', '705800706'}"
705800706,"{'305874749', '1060770966'}"
305874749,"{'705800706', '277917195'}"
277917195,"{'305874749', '1060770989'}"
1060770989,"{'705800710', '277917195'}"
705800710,"{'1060770989', '705800713'}"
705800713,"{'859892569', '705800710'}"
859892569,"{'277645456', '705800713'}"
277645456,"{'673059034', '859892569', '705800714', '305874727', '1789694640'}"
278989592,"{'278989593', '659907509', '659907518'}"
659907509,"{'278989592', '280203897', '659907508'}"
297651472,"{'366935109', '3620723347'}"
366935109,"{'3620723313', '297651472'}"
3620723313,"{'366935109', '683280126'}"
683280126,"{'3620723313', '3774543526'}"
3774543526,"{'683280173', '683280126'}"
683280173,"{'683280178', '3774543526'}"
683280178,"{'683280173', '683280138'}"
683280138,"{'297651475', '683280178'}"
297651475,"{'297651476', '683280138'}"
279469276,"{'3392966273', '3392966271', '3392966272'}"
3392966272,"{'279470237', '279469276'}"
279470237,"{'1361144530', '3392966272'}"
1361144530,"{'279470237', '672592326'}"
672592326,"{'1361144530', '1299218001'}"
1299218001,"{'279470239', '672592326'}"
279470239,"{'1361144627', '1299218001'}"
1361144627,"{'279470239', '1361144653'}"
1361144653,"{'1361144627', '670458481'}"
670458481,"{'670458494', '1361144653'}"
670458494,"{'279470241', '670458481'}"
279470241,"{'279470711', '670458494'}"
279470711,"{'662948345', '279470241'}"
662948345,"{'1670326505', '279470712', '279470711'}"
279469190,"{'5340735344', '243233778', '279470279'}"
279470279,"{'279469190', '279471282'}"
279471282,"{'5340735345', '279470281', '279470279'}"
280108437,"{'178735873', '937661374', '937661363'}"
937661363,"{'280108437', '283757986'}"
283757986,"{'3372005654', '937661363'}"
3372005654,"{'283757986', '809576632'}"
809576632,"{'3372005654', '3852992097'}"
3852992097,"{'3817110759', '809576632'}"
3817110759,"{'672789338', '3852992097'}"
672789338,"{'672789353', '3817110759'}"
672789353,"{'672789338', '2291560050', '672789352'}"
2291560050,"{'672789353', '4158256705'}"
4158256705,"{'2291560050', '2291295143'}"
2291295143,"{'1019732633', '4158256705'}"
1019732633,"{'2291295143', '801679868'}"
801679868,"{'801679856', '806546067', '1019732633'}"
801679856,"{'801679868', '288943724'}"
288943724,"{'801679856', '670456972'}"
583270883,"{'319819815', '663331435', '279528174'}"
279528174,"{'672594964', '3653148175', '667406356', '583270883'}"
3653148175,"{'690604609', '279528174'}"
690604609,"{'3653148175', '279528173'}"
279528173,"{'663331391', '690604609'}"
663331391,"{'279528173', '667253625'}"
667253625,"{'678988425', '663331391'}"
678988425,"{'279528172', '667253625'}"
279528172,"{'292236139', '678988425'}"
292236139,"{'279528172', '292236532'}"
292236532,"{'292236139', '678986779'}"
678986779,"{'292236137', '292236532'}"
292236137,"{'3408509894', '678986779'}"
3408509894,"{'292236531', '292236137'}"
292236531,"{'3408509894', '279527644'}"
279527644,"{'678988098', '292236531'}"
678988098,"{'279527644', '279527284'}"
279527284,"{'678988098', '679002236'}"
679002236,"{'279527284', '279527283'}"
279527283,"{'319584837', '679002236'}"
319584837,"{'679002228', '279527283'}"
679002228,"{'319584837', '320047940'}"
320047940,"{'679002228', '279527282'}"
279527282,"{'319709292', '320047940'}"
319709292,"{'670642170', '279527282'}"
670642170,"{'279528170', '319709292'}"
279528170,"{'670642170', '670642165', '4119070330', '4119070327'}"
670642165,"{'279528170', '679002503'}"
679002503,"{'670642165', '664061456'}"
664061456,"{'5302998387', '679002503'}"
5302998387,"{'664061456', '663935350'}"
663935350,"{'663368490', '5302998387'}"
663368490,"{'663368492', '663935350'}"
663368492,"{'663368493', '663368490', '806232259'}"
663368493,"{'663368500', '672853331', '663368492'}"
672853331,"{'663368493', '663331807'}"
663331807,"{'672853331', '1111310838'}"
1111310838,"{'663331807', '663935362'}"
663935362,"{'320043196', '1111310838'}"
320043196,"{'663935362', '663368434'}"
663368434,"{'320043196', '320043353'}"
320043353,"{'2149447117', '663368434'}"
2149447117,"{'320043353', '663935357'}"
663935357,"{'672853330', '2149447117'}"
672853330,"{'663935341', '663935357'}"
663935341,"{'672853330', '1109280201'}"
1109280201,"{'3653191073', '663935341'}"
3653191073,"{'4665635380', '1109280201'}"
4665635380,"{'4665635379', '3653191073', '4665635368'}"
279527869,"{'3814298158', '672595014', '279527744'}"
279527744,"{'279527869', '279527913'}"
279527913,"{'319819815', '279527744'}"
319819815,"{'279527913', '583270883'}"
663331435,"{'667406321', '663331442', '583270883'}"
667406321,"{'663331435', '4665638509'}"
4665638509,"{'667406321', '319710126'}"
319710126,"{'4692321409', '4665638509'}"
4692321409,"{'4692321416', '4665635374', '319710126'}"
4665635374,"{'4692321409', '4692321412', '252689947', '4665635381'}"
3814298158,"{'279527869', '3653148150'}"
3653148150,"{'3814298158', '292247828'}"
292247828,"{'279551643', '3653148150'}"
279551643,"{'1354889831', '292247828', '3503291009'}"
3503291009,"{'279551643', '740730918'}"
740730918,"{'764950971', '3503291009'}"
